1560004905736477440,2.81994,-1.99148,0.02262,0.47055,0.48246,0.52326,0.52155,
1560004905936477952,2.89912,-1.97792,0.02302,0.46840,0.47737,0.52631,0.52509,
1560004906036625920,2.93812,-1.96839,0.02253,0.46657,0.47411,0.52942,0.52654,
1560004906236626176,3.02165,-1.94965,0.02390,0.46115,0.46807,0.53517,0.53089,
1560004906436626688,3.10527,-1.92878,0.02532,0.45641,0.46188,0.54015,0.53535,
1560004906536484608,3.14411,-1.91853,0.02586,0.45277,0.45828,0.54284,0.53880,
1560004906736484864,3.21540,-1.88797,0.02543,0.43793,0.44372,0.55499,0.55074,
1560004906936485376,3.28402,-1.84176,0.02537,0.41353,0.41983,0.57388,0.56868,
1560004907036488704,3.31773,-1.81522,0.02504,0.39916,0.40631,0.58412,0.57827,
1560004907236489216,3.38114,-1.76351,0.02401,0.37380,0.38152,0.60087,0.59471,
1560004907436489728,3.43533,-1.70968,0.02436,0.34961,0.35730,0.61502,0.60980,
1560004907536457984,3.46127,-1.68013,0.02431,0.33596,0.34441,0.62259,0.61716,
1560004907736458496,3.50328,-1.62545,0.02510,0.31136,0.32001,0.63474,0.63067,
1560004907936458752,3.54630,-1.56956,0.02626,0.29323,0.30096,0.64348,0.63982,
1560004908036432128,3.56992,-1.53969,0.02604,0.28516,0.29323,0.64759,0.64290,
1560004908236432640,3.61689,-1.47639,0.02584,0.26953,0.27739,0.65476,0.64938,
1560004908436433152,3.66416,-1.41306,0.02564,0.25619,0.26449,0.66020,0.65463,
1560004908536427520,3.68795,-1.38224,0.02550,0.25192,0.26029,0.66210,0.65606,
1560004908736428032,3.73431,-1.32416,0.02538,0.24617,0.25469,0.66441,0.65810,
1560004908836428288,3.75896,-1.29359,0.02532,0.24425,0.25281,0.66493,0.65901,
1560004909036391168,3.80849,-1.23233,0.02584,0.24335,0.25150,0.66541,0.65936,
1560004909136391680,3.83221,-1.20351,0.02609,0.24366,0.25141,0.66520,0.65950,
1560004909336391936,3.88369,-1.14492,0.02639,0.24596,0.25343,0.66445,0.65863,
1560004909436392192,3.91239,-1.11615,0.02605,0.24941,0.25673,0.66340,0.65710,
1560004909636373248,3.97614,-1.06344,0.02577,0.26248,0.26995,0.65847,0.65165,
1560004909736373504,4.01363,-1.03797,0.02574,0.27204,0.27994,0.65465,0.64735,
1560004909836373504,4.05203,-1.01427,0.02577,0.28299,0.29085,0.65007,0.64245,
1560004910036342272,4.13052,-0.96946,0.02547,0.30396,0.31193,0.64043,0.63258,
1560004910136342272,4.16956,-0.94703,0.02517,0.31379,0.32123,0.63616,0.62742,
1560004910336342784,4.25198,-0.90108,0.02498,0.32909,0.33645,0.62889,0.61887,
1560004910436343040,4.29404,-0.87842,0.02501,0.33433,0.34221,0.62577,0.61606,
1560004910536319488,4.33318,-0.85624,0.02557,0.33718,0.34574,0.62362,0.61471,
1560004910636319744,4.37109,-0.83268,0.02566,0.33904,0.34743,0.62241,0.61397,
1560004910836320256,4.44844,-0.78567,0.02555,0.34437,0.35067,0.61986,0.61173,
1560004910936320256,4.48770,-0.76504,0.02578,0.34904,0.35433,0.61725,0.60960,
1560004911036291584,4.52803,-0.74665,0.02536,0.35558,0.36017,0.61394,0.60575,
1560004911236291840,4.61212,-0.71776,0.02438,0.37240,0.37634,0.60401,0.59571,
1560004911336292096,4.65193,-0.70707,0.02435,0.38069,0.38514,0.59835,0.59052,
1560004911536288512,4.73444,-0.69075,0.02451,0.39865,0.40390,0.58585,0.57856,
1560004911636288768,4.77624,-0.68572,0.02417,0.40797,0.41417,0.57893,0.57171,
1560004911836289280,4.85730,-0.68115,0.02306,0.42813,0.43498,0.56377,0.55647,
1560004911936289536,4.89598,-0.68354,0.02254,0.43928,0.44676,0.55477,0.54742,
1560004912136302592,4.97304,-0.69982,0.02227,0.46679,0.47465,0.53083,0.52444,
1560004912336302848,5.03848,-0.73579,0.02266,0.50260,0.51002,0.49631,0.49087,
1560004912536285696,5.08799,-0.78531,0.02302,0.53929,0.54698,0.45509,0.45042,
1560004912736286208,5.13234,-0.83865,0.02289,0.57101,0.57983,0.41306,0.40882,
1560004912936286720,5.17545,-0.89695,0.02306,0.59677,0.60685,0.37292,0.36950,
1560004913136273920,5.20558,-0.95329,0.02293,0.61877,0.62914,0.33423,0.33106,
1560004913436274432,5.23273,-1.03696,0.02313,0.64670,0.65757,0.27525,0.27133,
1560004913636276480,5.23447,-1.09560,0.02416,0.66316,0.67424,0.23134,0.22825,
1560004913836276992,5.22960,-1.14839,0.02436,0.67657,0.68762,0.18817,0.18444,
1560004914136187648,5.20620,-1.22047,0.02556,0.69126,0.70116,0.12451,0.12263,
1560004914436187904,5.16668,-1.29072,0.02565,0.69969,0.70967,0.05845,0.05823,
1560004914636126464,5.13215,-1.33107,0.02710,0.70255,0.71136,0.01346,0.01450,
1560004914836126976,5.09427,-1.37143,0.02778,0.70268,0.71040,-0.02912,-0.02700,
1560004915036128512,5.04514,-1.40213,0.02852,0.69951,0.70605,-0.07966,-0.07637,
1560004915236128512,4.99269,-1.42311,0.02915,0.69189,0.69837,-0.13158,-0.12745,
1560004915436129280,4.93997,-1.43653,0.03020,0.68136,0.68755,-0.18006,-0.17493,
1560004915636019968,4.88513,-1.44232,0.03029,0.66677,0.67342,-0.22858,-0.22288,
1560004915736020224,4.85858,-1.44219,0.03037,0.65807,0.66511,-0.25250,-0.24661,
1560004915936020736,4.80394,-1.43706,0.03129,0.63884,0.64616,-0.29838,-0.29211,
1560004916136099328,4.74517,-1.42352,0.03156,0.61524,0.62267,-0.34495,-0.33877,
1560004916236099840,4.71445,-1.41193,0.03151,0.60127,0.60810,-0.36963,-0.36342,
1560004916336099584,4.68759,-1.39625,0.03135,0.58534,0.59147,-0.39526,-0.38898,
1560004916536139264,4.63455,-1.35637,0.03195,0.54972,0.55396,-0.44530,-0.43891,
1560004916636139264,4.60894,-1.33473,0.03165,0.53054,0.53428,-0.46851,-0.46215,
1560004916836140032,4.57101,-1.29432,0.03093,-0.49226,-0.49601,0.50900,0.50257,
1560004917036199936,4.54323,-1.25490,0.03057,-0.45740,-0.45972,0.54178,0.53471,
1560004917169533184,4.52718,-1.23229,0.03068,-0.43722,-0.43857,0.55889,0.55148,
1560004917369533696,4.50737,-1.20598,0.03081,-0.41243,-0.41296,0.57795,0.57038,
1560004917569445888,4.47984,-1.17926,0.02995,-0.39328,-0.39329,0.59104,0.58423,
1560004917769446400,4.44005,-1.15448,0.02964,-0.38173,-0.38119,0.59809,0.59268,
1560004918036090112,4.36638,-1.12105,0.02868,-0.37686,-0.37701,0.60077,0.59575,
1560004918236090624,4.29534,-1.09621,0.02844,-0.38248,-0.38291,0.59753,0.59165,
1560004918436090880,4.21872,-1.08475,0.02878,-0.39725,-0.39920,0.58720,0.58140,
1560004918736010752,4.09363,-1.09344,0.03055,-0.43888,-0.44035,0.55680,0.55087,
1560004918936011008,4.00612,-1.12551,0.03036,-0.47691,-0.47919,0.52468,0.51735,
1560004919236016896,3.88251,-1.20087,0.03047,0.53096,0.53491,-0.46832,-0.46113,
1560004919336017152,3.84198,-1.22859,0.03050,0.54614,0.55018,-0.45030,-0.44302,
1560004919535927296,3.76648,-1.28985,0.03084,0.57307,0.57741,-0.41438,-0.40803,
1560004919635927552,3.73120,-1.32391,0.03130,0.58463,0.58941,-0.39690,-0.39151,
1560004919735927808,3.69691,-1.35806,0.03180,0.59539,0.59998,-0.38039,-0.37528,
1560004919935928064,3.63354,-1.43518,0.03128,0.61670,0.62058,-0.34466,-0.34024,
1560004920135964416,3.58579,-1.52840,0.03131,0.63879,0.64353,-0.29938,-0.29696,
1560004920235964416,3.56627,-1.57891,0.03210,0.64934,0.65438,-0.27497,-0.27301,
1560004920435964928,3.51490,-1.67918,0.03281,0.66202,0.66876,-0.24025,-0.23826,
1560004920669358336,3.42927,-1.76031,0.03340,0.66001,0.66705,-0.24560,-0.24311,
1560004920769358336,3.38586,-1.79071,0.03272,0.65597,0.66277,-0.25669,-0.25408,
1560004920836025344,3.35695,-1.80899,0.03210,0.65265,0.65969,-0.26468,-0.26229,
1560004921035863296,3.26408,-1.87032,0.03256,0.64263,0.65016,-0.28741,-0.28585,
1560004921135863552,3.21418,-1.90082,0.03306,0.63732,0.64504,-0.29901,-0.29721,
1560004921235863808,3.16667,-1.92831,0.03423,0.63269,0.63923,-0.31001,-0.30819,
1560004921435864320,3.07580,-1.97657,0.03533,0.62264,0.62884,-0.33065,-0.32795,
1560004921535829760,3.03168,-1.99878,0.03552,0.61753,0.62373,-0.34014,-0.33753,
1560004921635830272,2.97950,-2.02340,0.03573,0.61256,0.61855,-0.34964,-0.34629,
1560004921735830272,2.92612,-2.04694,0.03542,0.60745,0.61353,-0.35871,-0.35482,
1560004921935830528,2.82150,-2.08734,0.03465,0.59627,0.60248,-0.37739,-0.37291,
1560004922035836416,2.76628,-2.10631,0.03488,0.58996,0.59665,-0.38694,-0.38240,
1560004922135836672,2.71237,-2.12178,0.03494,0.58366,0.59056,-0.39666,-0.39146,
1560004922235836928,2.65830,-2.13467,0.03527,0.57763,0.58392,-0.40598,-0.40070,
1560004922335837184,2.60664,-2.14469,0.03567,0.57174,0.57722,-0.41494,-0.40957,
1560004922435837440,2.55418,-2.15488,0.03615,0.56539,0.57114,-0.42339,-0.41818,
1560004922635820800,2.44701,-2.16884,0.03798,0.55434,0.55887,-0.44006,-0.43211,
1560004922735820800,2.39287,-2.17670,0.03887,0.54885,0.55283,-0.44728,-0.43941,
1560004922835821056,2.33645,-2.18347,0.04004,0.54374,0.54691,-0.45397,-0.44626,
1560004922935821312,2.27980,-2.18993,0.04036,0.53894,0.54189,-0.45998,-0.45202,
1560004923035802368,2.22318,-2.19555,0.04075,0.53470,0.53775,-0.46529,-0.45653,
1560004923235802880,2.11310,-2.20534,0.04204,0.52888,0.53121,-0.47316,-0.46283,
1560004923335803136,2.05953,-2.21208,0.04336,0.52647,0.52848,-0.47551,-0.46629,
1560004923435803136,2.00772,-2.21980,0.04422,0.52445,0.52684,-0.47698,-0.46892,
1560004923535794688,1.95204,-2.23195,0.04589,0.52218,0.52638,-0.47665,-0.47229,
1560004923835795200,1.78380,-2.26522,0.04793,0.52702,0.53136,-0.47026,-0.46773,
1560004923935795200,1.72669,-2.27690,0.04773,0.52748,0.53285,-0.46877,-0.46701,
1560004924035785728,1.66600,-2.28472,0.04750,0.52725,0.53259,-0.46935,-0.46697,
1560004924135785728,1.60530,-2.29137,0.04751,0.52648,0.53157,-0.47067,-0.46768,
1560004924235786240,1.54565,-2.29681,0.04838,0.52517,0.52948,-0.47283,-0.46934,
1560004924435786496,1.42334,-2.30607,0.04880,0.52034,0.52392,-0.47859,-0.47508,
1560004924535715072,1.36762,-2.30751,0.04750,0.51789,0.52181,-0.48158,-0.47705,
1560004924735715328,1.25950,-2.31237,0.04660,0.51387,0.51764,-0.48622,-0.48123,
1560004924935715840,1.15798,-2.31395,0.04596,0.50936,0.51271,-0.49157,-0.48584,
1560004925035750400,1.10774,-2.31284,0.04529,0.50545,0.50902,-0.49557,-0.48973,
1560004925135750656,1.05388,-2.30877,0.04514,0.49965,0.50367,-0.50166,-0.49498,
1560004925335751168,0.93773,-2.29091,0.04555,-0.48305,-0.48778,0.51861,0.50969,
1560004925435751168,0.87783,-2.27755,0.04506,-0.47213,-0.47725,0.52844,0.51969,
1560004925635687424,0.75670,-2.23902,0.04500,-0.44842,-0.45301,0.54960,0.54003,
1560004925835687424,0.63376,-2.18469,0.04506,-0.42065,-0.42450,0.57151,0.56234,
1560004926035678976,0.52417,-2.11985,0.04661,-0.39313,-0.39389,0.59134,0.58362,
1560004926135679488,0.46975,-2.08373,0.04737,-0.37914,-0.37893,0.60075,0.59310,
1560004926335680000,0.37008,-2.00545,0.04786,-0.35073,-0.34910,0.61863,0.61026,
1560004926535689472,0.26630,-1.91658,0.04624,-0.32185,-0.32189,0.63500,0.62415,
1560004926735689984,0.16923,-1.82225,0.04659,-0.29740,-0.29794,0.64762,0.63511,
1560004926935690496,0.07478,-1.72906,0.04643,-0.27935,-0.27983,0.65493,0.64399,
1560004927135696640,-0.02079,-1.63825,0.04494,-0.26921,-0.26969,0.65935,0.64812,
1560004927435697664,-0.18524,-1.50001,0.04424,-0.27166,-0.27298,0.65763,0.64747,
1560004927635674880,-0.30542,-1.40358,0.04396,-0.28061,-0.28089,0.65346,0.64448,
1560004927835675392,-0.43025,-1.30574,0.04430,-0.28930,-0.28933,0.65040,0.63998,
1560004928135571456,-0.61589,-1.16406,0.04344,-0.29730,-0.29773,0.64639,0.63652,
1560004928335571968,-0.73892,-1.07338,0.04380,-0.29910,-0.30186,0.64559,0.63453,
1560004928635554560,-0.92062,-0.93707,0.04415,-0.30258,-0.30493,0.64398,0.63304,
1560004928835555072,-1.03708,-0.83977,0.04257,-0.30031,-0.30137,0.64668,0.63309,
1560004929168843008,-1.22060,-0.66814,0.04347,-0.27948,-0.27989,0.65480,0.64404,
1560004929435510272,-1.34894,-0.51599,0.04417,-0.25487,-0.25504,0.66383,0.65522,
1560004929735557632,-1.48008,-0.33437,0.04398,-0.22555,-0.22551,0.67475,0.66557,
1560004930068823552,-1.60048,-0.12119,0.04395,-0.18955,-0.18963,0.68667,0.67572,
1560004930335490816,-1.67007,0.05823,0.04529,-0.15419,-0.15422,0.69561,0.68452,
1560004930535506176,-1.71273,0.19657,0.04584,-0.12841,-0.12824,0.70129,0.68939,
1560004930835507200,-1.76593,0.41215,0.04613,-0.09427,-0.09340,0.70583,0.69584,
1560004931035477760,-1.79718,0.55702,0.04785,-0.07828,-0.07756,0.70668,0.69890,
1560004931368811776,-1.84556,0.80235,0.04690,-0.06395,-0.06360,0.70889,0.69953,
1560004931635407872,-1.89499,0.98318,0.04689,-0.07388,-0.07180,0.70817,0.69848,
1560004931835408384,-1.94235,1.11130,0.04817,-0.08993,-0.08751,0.70543,0.69759,
1560004932035392512,-1.99489,1.23002,0.04878,-0.10715,-0.10380,0.70253,0.69585,
1560004932235392768,-2.06026,1.34982,0.04887,-0.12980,-0.12683,0.69957,0.69114,
1560004932468726784,-2.15289,1.48498,0.04978,-0.16005,-0.15823,0.69308,0.68483,
1560004932635405568,-2.22787,1.57529,0.04947,-0.18254,-0.18252,0.68718,0.67907,
1560004932768739072,-2.29391,1.64745,0.04990,-0.20011,-0.20174,0.68191,0.67399,
1560004932835405824,-2.32521,1.67508,0.05082,-0.20895,-0.21110,0.67849,0.67189,
1560004933035352320,-2.42773,1.76468,0.05051,-0.23385,-0.23828,0.67061,0.66243,
1560004933235352832,-2.53322,1.84778,0.05129,-0.25887,-0.26267,0.66062,0.65389,
1560004933335352832,-2.59000,1.88868,0.05103,-0.27047,-0.27442,0.65592,0.64908,
1560004933535399680,-2.71153,1.96365,0.04953,-0.29364,-0.29866,0.64594,0.63823,
1560004933735400192,-2.84524,2.03916,0.04816,-0.31499,-0.32062,0.63547,0.62782,
1560004933935400448,-2.98133,2.10964,0.04763,-0.33404,-0.33877,0.62515,0.61874,
1560004934035386880,-3.04646,2.14368,0.04807,-0.34305,-0.34578,0.62092,0.61418,
1560004934235386880,-3.18141,2.20133,0.04993,-0.35827,-0.36009,0.61123,0.60694,
1560004934435387392,-3.32445,2.25629,0.04999,-0.36964,-0.37333,0.60401,0.59930,
1560004934635316736,-3.46599,2.30813,0.05034,-0.38122,-0.38506,0.59784,0.59076,
1560004934835317248,-3.59965,2.35050,0.05160,-0.39191,-0.39563,0.59117,0.58344,
1560004935035336704,-3.73435,2.38830,0.05117,-0.40139,-0.40494,0.58532,0.57646,
1560004935235337216,-3.86203,2.42732,0.05213,-0.40475,-0.40771,0.58341,0.57410,
1560004935335337472,-3.92415,2.45060,0.05216,-0.40183,-0.40447,0.58534,0.57647,
1560004935535292928,-4.04840,2.50387,0.05104,-0.39117,-0.39321,0.59248,0.58423,
1560004935735293184,-4.16674,2.55271,0.04911,-0.38583,-0.38767,0.59589,0.58802,
1560004935835293440,-4.22344,2.57294,0.04990,-0.38320,-0.38661,0.59594,0.59038,
1560004936035252224,-4.32589,2.61724,0.05050,-0.38142,-0.38435,0.59684,0.59210,
1560004936235252736,-4.41676,2.65707,0.05121,-0.38204,-0.38358,0.59690,0.59213,
1560004936435253504,-4.50415,2.69357,0.05019,-0.38226,-0.38497,0.59780,0.59017,
1560004936535217152,-4.54620,2.71109,0.05070,-0.38327,-0.38498,0.59718,0.59014,
1560004936735217920,-4.62742,2.74730,0.05040,-0.38562,-0.38597,0.59758,0.58756,
1560004936835217664,-4.66382,2.75982,0.05105,-0.38596,-0.38645,0.59671,0.58789,
1560004937035245056,-4.73548,2.78840,0.05181,-0.38590,-0.38597,0.59582,0.58916,
1560004937135245056,-4.76846,2.80316,0.05184,-0.38661,-0.38589,0.59559,0.58899,
1560004937335245568,-4.83277,2.83130,0.05188,-0.38862,-0.38688,0.59529,0.58730,
1560004937435245568,-4.86533,2.84358,0.05212,-0.38978,-0.38807,0.59487,0.58617,
1560004937668550912,-4.94541,2.87227,0.05391,-0.39089,-0.38917,0.59307,0.58653,
1560004937735218176,-4.96907,2.88097,0.05447,-0.39103,-0.38926,0.59274,0.58671,
1560004937935218432,-5.04001,2.90687,0.05553,-0.39140,-0.38931,0.59199,0.58720,
1560004938035228672,-5.07533,2.91999,0.05568,-0.39181,-0.38963,0.59190,0.58679,
1560004938235229184,-5.14337,2.94516,0.05664,-0.39179,-0.38952,0.59194,0.58684,
1560004938335229440,-5.17094,2.95548,0.05709,-0.39171,-0.38952,0.59199,0.58685,
1560004938435229440,-5.19318,2.96413,0.05733,-0.39170,-0.38942,0.59204,0.58686,
1560004938535200768,-5.21294,2.97178,0.05744,-0.39161,-0.38931,0.59213,0.58690,
1560004938735201024,-5.23586,2.98120,0.05762,-0.39181,-0.38948,0.59219,0.58660,
1560004940835092736,-5.20722,2.97193,0.05777,-0.39174,-0.38912,0.59208,0.58699,
1560004940935092992,-5.18755,2.96289,0.05731,-0.39175,-0.38900,0.59201,0.58715,
1560004941035091968,-5.16269,2.95225,0.05705,-0.39211,-0.38940,0.59180,0.58684,
1560004941135091968,-5.13440,2.94083,0.05674,-0.39279,-0.38997,0.59147,0.58635,
1560004941235092480,-5.10372,2.92884,0.05663,-0.39319,-0.39016,0.59109,0.58633,
1560004941335092224,-5.07207,2.91754,0.05662,-0.39307,-0.38987,0.59119,0.58651,
1560004941435092480,-5.04134,2.90630,0.05685,-0.39288,-0.38966,0.59128,0.58668,
1560004941535101184,-5.01415,2.89601,0.05668,-0.39308,-0.39027,0.59126,0.58617,
1560004941635101440,-4.99112,2.88839,0.05685,-0.39317,-0.39010,0.59146,0.58602,
1560004941735101696,-4.97474,2.88344,0.05693,-0.39222,-0.38910,0.59221,0.58656,
1560004942035067904,-4.95709,2.87706,0.05720,-0.39161,-0.38826,0.59267,0.58706,
