1560004901136647680,1.01777,-1.56657,0.01446,0.63370,0.63784,0.30792,0.31109,0.26793,-0.21764,0.00874,
1560004901236647680,1.04567,-1.58888,0.01426,0.63317,0.63765,0.30862,0.31186,0.27914,-0.22223,0.00334,
1560004901336647936,1.07439,-1.61167,0.01449,0.63298,0.63737,0.30917,0.31228,0.28816,-0.24740,-0.00274,
1560004901436648192,1.10216,-1.63252,0.01517,0.63312,0.63689,0.30941,0.31273,0.29936,-0.24522,-0.00870,
1560004901536670208,1.13002,-1.65438,0.01533,0.63230,0.63720,0.31002,0.31314,0.28331,-0.20957,0.00415,
1560004901636670464,1.15953,-1.67602,0.01542,0.63177,0.63715,0.31093,0.31342,0.28350,-0.21725,0.00204,
1560004901736670464,1.18813,-1.69656,0.01606,0.63124,0.63677,0.31216,0.31405,0.28244,-0.22012,0.00571,
1560004901836670720,1.21783,-1.71844,0.01627,0.63079,0.63648,0.31297,0.31472,0.30072,-0.22798,0.00051,
1560004901936670720,1.24674,-1.74187,0.01704,0.63020,0.63593,0.31370,0.31628,0.29743,-0.25004,0.00080,
1560004902036709888,1.27824,-1.76524,0.01714,0.62981,0.63522,0.31489,0.31730,0.30806,-0.22859,0.00265,
1560004902136709888,1.30820,-1.78735,0.01699,0.62915,0.63442,0.31603,0.31907,0.28024,-0.21486,0.01328,
1560004902236710400,1.33906,-1.80863,0.01700,0.62805,0.63364,0.31790,0.32092,0.30092,-0.19573,0.00942,
1560004902336710144,1.37041,-1.82846,0.01727,0.62720,0.63185,0.32037,0.32365,0.31854,-0.21483,-0.00847,
1560004902436710400,1.40382,-1.84734,0.01743,0.62514,0.63025,0.32440,0.32673,0.31911,-0.18188,0.00077,
1560004902536632320,1.43524,-1.86363,0.01792,0.62296,0.62804,0.32868,0.33083,0.32234,-0.18480,-0.00119,
1560004902636632320,1.47053,-1.88184,0.01873,0.62041,0.62549,0.33359,0.33551,0.33226,-0.16636,0.00475,
1560004902736632576,1.50693,-1.89888,0.01871,0.61754,0.62250,0.33935,0.34055,0.35278,-0.15136,0.00040,
1560004902836632832,1.54436,-1.91294,0.01805,0.61387,0.61879,0.34650,0.34670,0.35128,-0.14948,-0.00156,
1560004902936633088,1.58063,-1.92406,0.01801,0.60890,0.61398,0.35514,0.35517,0.38404,-0.10140,-0.00092,
1560004903036719360,1.62102,-1.93433,0.01804,0.60323,0.60841,0.36522,0.36410,0.38656,-0.11360,-0.00544,
1560004903136719616,1.66419,-1.94555,0.01837,0.59695,0.60295,0.37528,0.37319,0.40795,-0.09531,-0.00142,
1560004903236719616,1.70797,-1.95803,0.01881,0.59103,0.59794,0.38383,0.38187,0.40570,-0.09676,0.00726,
1560004903336719872,1.75251,-1.96924,0.01849,0.58504,0.59355,0.39204,0.38954,0.45144,-0.10739,-0.00618,
1560004903436720128,1.79914,-1.98293,0.01850,0.57931,0.58900,0.39934,0.39750,0.46431,-0.11255,-0.00931,
1560004903536667904,1.84282,-1.99206,0.01837,0.57443,0.58390,0.40666,0.40462,0.45161,-0.09451,-0.00433,
1560004903636667904,1.89157,-2.00375,0.01831,0.56886,0.57976,0.41360,0.41135,0.43375,-0.07342,0.01188,
1560004903736668160,1.93794,-2.01347,0.01898,0.56384,0.57474,0.42017,0.41859,0.43042,-0.08644,0.01561,
1560004903836668416,1.98307,-2.02086,0.02001,0.55924,0.56888,0.42645,0.42634,0.45975,-0.05918,0.00201,
1560004903936668416,2.02859,-2.02602,0.02114,0.55477,0.56257,0.43303,0.43385,0.44474,-0.02495,0.01215,
1560004904036633856,2.07228,-2.03210,0.02219,0.55018,0.55641,0.43900,0.44157,0.44549,-0.05093,0.00719,
1560004904136633856,2.11327,-2.03469,0.02236,0.54519,0.55053,0.44570,0.44836,0.45645,-0.03057,-0.00312,
1560004904236634112,2.15794,-2.03702,0.02259,0.53899,0.54507,0.45289,0.45527,0.43377,-0.00707,0.00333,
1560004904336634112,2.20185,-2.03635,0.02267,0.53316,0.53933,0.46011,0.46170,0.43873,0.00612,0.00761,
1560004904436634624,2.24550,-2.03686,0.02292,0.52743,0.53415,0.46653,0.46783,0.45809,-0.00174,0.00167,
1560004904536562688,2.29109,-2.03674,0.02279,0.52193,0.52906,0.47247,0.47377,0.47714,-0.00139,-0.00702,
1560004904636562944,2.33855,-2.03655,0.02215,0.51682,0.52462,0.47807,0.47866,0.47159,0.01615,-0.00334,
1560004904736563200,2.38390,-2.03534,0.02171,0.51243,0.52090,0.48311,0.48237,0.46242,0.00193,0.00215,
1560004904836563712,2.43162,-2.03544,0.02207,0.50804,0.51721,0.48770,0.48634,0.46687,0.01882,-0.00039,
1560004904936563456,2.47322,-2.03246,0.02224,0.50391,0.51292,0.49205,0.49079,0.46123,0.02261,-0.00522,
1560004905036514816,2.51766,-2.02966,0.02251,0.49888,0.50891,0.49687,0.49522,0.43889,0.02974,0.00706,
1560004905136514816,2.56538,-2.02432,0.02267,0.49458,0.50437,0.50169,0.49931,0.42918,0.04246,0.00689,
1560004905236514816,2.60954,-2.02016,0.02231,0.48975,0.49989,0.50616,0.50404,0.43616,0.04093,-0.00507,
1560004905336515072,2.65438,-2.01585,0.02184,0.48472,0.49583,0.51045,0.50857,0.41673,0.04803,0.00264,
1560004905436515328,2.69769,-2.01046,0.02154,0.47994,0.49197,0.51429,0.51297,0.43359,0.05280,-0.00656,
1560004905536476672,2.74156,-2.00363,0.02171,0.47581,0.48808,0.51825,0.51652,0.43154,0.06964,-0.00430,
1560004905636476672,2.78127,-1.99755,0.02204,0.47245,0.48513,0.52123,0.51938,0.41352,0.06141,0.00333,
1560004905736477440,2.82040,-1.99163,0.02281,0.47053,0.48245,0.52325,0.52158,0.39389,0.07159,0.01473,
1560004905836477440,2.86123,-1.98471,0.02305,0.46976,0.48006,0.52478,0.52295,0.41739,0.05804,0.00240,
1560004905936477952,2.89964,-1.97819,0.02300,0.46835,0.47740,0.52634,0.52507,0.41738,0.07532,-0.00200,
1560004906036625920,2.93974,-1.96849,0.02287,0.46653,0.47415,0.52941,0.52655,0.38522,0.08930,0.00543,
1560004906136626176,2.97783,-1.96057,0.02218,0.46387,0.47138,0.53232,0.52845,0.38369,0.08134,-0.00253,
1560004906236626176,3.01648,-1.95147,0.02298,0.46111,0.46803,0.53516,0.53097,0.36143,0.09193,0.00097,
1560004906336626432,3.05817,-1.94081,0.02419,0.45885,0.46495,0.53777,0.53299,0.36614,0.07908,0.00143,
1560004906436626688,3.09901,-1.93029,0.02531,0.45632,0.46188,0.54016,0.53541,0.37961,0.09471,-0.00112,
1560004906536484608,3.14223,-1.91987,0.02603,0.45270,0.45829,0.54281,0.53887,0.38158,0.10008,0.00007,
1560004906636484608,3.18026,-1.90567,0.02622,0.44681,0.45244,0.54770,0.54377,0.34634,0.14690,0.00508,
1560004906736484864,3.21551,-1.88850,0.02584,0.43797,0.44369,0.55488,0.55085,0.34448,0.19044,-0.00140,
1560004906836485120,3.24850,-1.86766,0.02544,0.42683,0.43247,0.56373,0.55946,0.32968,0.21654,-0.00478,
1560004906936485376,3.28176,-1.84336,0.02560,0.41376,0.41966,0.57365,0.56887,0.30400,0.24201,0.00350,
1560004907036488704,3.31500,-1.81659,0.02519,0.39940,0.40612,0.58398,0.57837,0.29069,0.25284,0.00427,
1560004907136488960,3.34780,-1.78907,0.02494,0.38603,0.39306,0.59314,0.58708,0.29071,0.26171,0.00331,
1560004907236489216,3.38044,-1.76264,0.02424,0.37403,0.38135,0.60090,0.59464,0.30757,0.25679,-0.00604,
1560004907336489472,3.40995,-1.73710,0.02391,0.36253,0.36977,0.60789,0.60192,0.28732,0.27102,-0.00517,
1560004907436489728,3.43442,-1.71051,0.02413,0.34975,0.35724,0.61503,0.60975,0.25441,0.27952,-0.00140,
1560004907536457984,3.46055,-1.68172,0.02415,0.33606,0.34438,0.62258,0.61714,0.22211,0.27093,0.01091,
1560004907636458240,3.48445,-1.65149,0.02464,0.32343,0.33151,0.62899,0.62439,0.23967,0.27724,0.00252,
1560004907736458496,3.50606,-1.62339,0.02515,0.31150,0.31992,0.63472,0.63067,0.23528,0.31043,-0.00284,
1560004907836458496,3.52615,-1.59594,0.02537,0.30158,0.30953,0.63963,0.63570,0.25085,0.29871,-0.00605,
1560004907936458752,3.54792,-1.56858,0.02615,0.29329,0.30098,0.64348,0.63978,0.23079,0.28413,0.00568,
1560004908036432128,3.57011,-1.54079,0.02616,0.28513,0.29331,0.64757,0.64290,0.20670,0.27274,0.01532,
1560004908136432384,3.59248,-1.50976,0.02602,0.27728,0.28522,0.65142,0.64608,0.22327,0.29917,0.00007,
1560004908236432640,3.61452,-1.47893,0.02619,0.26956,0.27741,0.65475,0.64937,0.23951,0.30964,-0.00221,
1560004908336432896,3.64059,-1.44528,0.02600,0.26212,0.27055,0.65775,0.65227,0.24311,0.32032,-0.00027,
1560004908436433152,3.66527,-1.41194,0.02601,0.25625,0.26449,0.66019,0.65462,0.24835,0.32349,-0.00413,
1560004908536427520,3.68883,-1.38196,0.02544,0.25188,0.26031,0.66212,0.65605,0.23640,0.31317,0.00039,
1560004908636427520,3.71211,-1.35183,0.02543,0.24903,0.25709,0.66349,0.65701,0.24802,0.29097,0.00234,
1560004908736428032,3.73644,-1.32259,0.02546,0.24615,0.25468,0.66441,0.65811,0.24513,0.28605,0.00525,
1560004908836428288,3.75923,-1.29465,0.02545,0.24422,0.25280,0.66498,0.65897,0.24321,0.29957,0.00201,
1560004908936428288,3.78454,-1.26314,0.02519,0.24339,0.25187,0.66547,0.65915,0.26087,0.28882,0.00507,
1560004909036391168,3.80985,-1.23180,0.02553,0.24332,0.25149,0.66545,0.65934,0.25742,0.30917,0.00214,
1560004909136391680,3.83448,-1.20227,0.02614,0.24366,0.25140,0.66522,0.65948,0.27141,0.30260,-0.00262,
1560004909236391424,3.85800,-1.17478,0.02631,0.24415,0.25191,0.66501,0.65932,0.25886,0.28952,-0.00095,
1560004909336391936,3.88227,-1.14759,0.02647,0.24590,0.25346,0.66448,0.65860,0.26160,0.26883,0.00400,
1560004909436392192,3.91148,-1.11742,0.02629,0.24940,0.25675,0.66345,0.65705,0.28866,0.25649,0.00204,
1560004909536373248,3.94277,-1.09017,0.02580,0.25473,0.26225,0.66151,0.65479,0.31523,0.26115,-0.00507,
1560004909636373248,3.97590,-1.06485,0.02575,0.26243,0.26998,0.65845,0.65168,0.34513,0.23062,-0.00018,
1560004909736373504,4.01186,-1.04067,0.02576,0.27200,0.27992,0.65463,0.64739,0.35379,0.21316,0.00691,
1560004909836373504,4.05079,-1.01641,0.02569,0.28294,0.29081,0.65005,0.64250,0.38603,0.19990,-0.00232,
1560004909936373760,4.09052,-0.99436,0.02584,0.29340,0.30177,0.64517,0.63766,0.38442,0.21104,-0.00255,
1560004910036342272,4.12966,-0.97205,0.02563,0.30386,0.31196,0.64034,0.63270,0.39676,0.19672,0.00065,
1560004910136342272,4.16997,-0.94861,0.02521,0.31370,0.32127,0.63609,0.62751,0.40158,0.20798,-0.00345,
1560004910236342528,4.21047,-0.92711,0.02492,0.32167,0.32979,0.63209,0.62308,0.41047,0.20414,-0.00228,
1560004910336342784,4.25179,-0.90214,0.02497,0.32909,0.33642,0.62890,0.61888,0.39617,0.22477,0.00313,
1560004910436343040,4.29367,-0.88017,0.02537,0.33430,0.34218,0.62577,0.61610,0.42508,0.20666,0.00178,
1560004910536319488,4.33461,-0.85608,0.02542,0.33727,0.34561,0.62369,0.61467,0.40234,0.24107,0.00040,
1560004910636319744,4.37284,-0.83221,0.02593,0.33907,0.34736,0.62246,0.61393,0.38461,0.23482,0.01023,
1560004910736319744,4.41090,-0.80742,0.02547,0.34089,0.34867,0.62190,0.61275,0.40011,0.25130,-0.00016,
1560004910836320256,4.44904,-0.78549,0.02552,0.34425,0.35084,0.61991,0.61166,0.42583,0.22371,-0.00328,
1560004910936320256,4.48906,-0.76486,0.02613,0.34886,0.35453,0.61728,0.60956,0.40662,0.20173,0.00747,
1560004911036291584,4.53005,-0.74604,0.02571,0.35542,0.36034,0.61394,0.60573,0.41752,0.17052,0.00604,
1560004911136291840,4.57066,-0.73093,0.02549,0.36380,0.36786,0.60906,0.60114,0.42051,0.14596,0.00396,
1560004911236291840,4.61195,-0.71854,0.02469,0.37230,0.37643,0.60399,0.59573,0.44357,0.11278,-0.00340,
1560004911336292096,4.65552,-0.70695,0.02441,0.38065,0.38516,0.59826,0.59062,0.43817,0.09973,-0.00364,
1560004911436292096,4.69406,-0.69840,0.02428,0.38923,0.39429,0.59229,0.58500,0.41503,0.08808,-0.00211,
1560004911536288512,4.73606,-0.69012,0.02469,0.39864,0.40388,0.58585,0.57857,0.40130,0.04667,0.00795,
1560004911636288768,4.77558,-0.68669,0.02433,0.40791,0.41421,0.57894,0.57173,0.39045,0.02440,0.00597,
1560004911736289024,4.81649,-0.68281,0.02354,0.41760,0.42450,0.57191,0.56422,0.38925,0.02071,-0.00411,
1560004911836289280,4.85612,-0.68204,0.02304,0.42805,0.43504,0.56377,0.55649,0.39622,-0.01740,-0.00969,
1560004911936289536,4.89611,-0.68403,0.02238,0.43917,0.44687,0.55479,0.54740,0.37575,-0.05196,0.00142,
1560004912036302336,4.93442,-0.69072,0.02220,0.45154,0.46016,0.54401,0.53705,0.36200,-0.08814,0.00441,
1560004912136302592,4.97159,-0.70055,0.02227,0.46666,0.47473,0.53086,0.52445,0.36231,-0.12526,-0.00362,
1560004912236302848,5.00751,-0.71519,0.02224,0.48397,0.49138,0.51496,0.50906,0.34219,-0.18256,-0.00401,
1560004912336302848,5.03949,-0.73565,0.02233,0.50258,0.50998,0.49632,0.49091,0.29331,-0.22786,0.00545,
1560004912436303104,5.06721,-0.76009,0.02284,0.52145,0.52881,0.47582,0.47122,0.26070,-0.24982,0.00661,
1560004912536285696,5.09136,-0.78604,0.02284,0.53944,0.54678,0.45500,0.45056,0.24789,-0.26496,-0.00170,
1560004912636285696,5.11172,-0.81306,0.02265,0.55601,0.56403,0.43388,0.42950,0.24912,-0.29223,-0.01666,
1560004912736286208,5.13262,-0.84038,0.02247,0.57098,0.57980,0.41311,0.40884,0.21340,-0.29679,-0.00883,
1560004912836286208,5.15205,-0.86749,0.02272,0.58468,0.59387,0.39268,0.38893,0.19657,-0.29172,-0.00428,
1560004912936286720,5.17237,-0.89636,0.02283,0.59679,0.60679,0.37300,0.36948,0.15918,-0.28680,0.00699,
1560004913036273664,5.19233,-0.92664,0.02281,0.60795,0.61860,0.35357,0.35032,0.15311,-0.29231,0.00008,
1560004913136273920,5.20680,-0.95539,0.02280,0.61864,0.62918,0.33426,0.33118,0.13330,-0.29769,-0.00289,
1560004913236274176,5.21778,-0.98248,0.02247,0.62852,0.63923,0.31505,0.31158,0.11580,-0.29313,-0.00676,
1560004913336274176,5.22640,-1.00867,0.02267,0.63791,0.64863,0.29548,0.29161,0.09126,-0.29364,-0.00770,
1560004913436274432,5.23331,-1.03729,0.02276,0.64662,0.65758,0.27544,0.27131,0.04410,-0.29062,0.00021,
1560004913536276224,5.23539,-1.06643,0.02313,0.65505,0.66622,0.25385,0.25025,0.00454,-0.28397,0.00510,
1560004913636276480,5.23374,-1.09508,0.02381,0.66316,0.67419,0.23143,0.22832,-0.02347,-0.27723,0.00275,
1560004913736276992,5.23160,-1.12274,0.02424,0.67034,0.68133,0.20944,0.20630,-0.02965,-0.26958,-0.00346,
1560004913836276992,5.22949,-1.14943,0.02408,0.67655,0.68761,0.18822,0.18455,-0.04316,-0.26893,-0.00103,
1560004913936277504,5.22395,-1.17414,0.02483,0.68227,0.69262,0.16701,0.16397,-0.06471,-0.26074,0.00204,
1560004914036187136,5.21582,-1.19714,0.02517,0.68699,0.69725,0.14588,0.14357,-0.07780,-0.24914,0.00279,
1560004914136187648,5.20660,-1.22055,0.02542,0.69121,0.70119,0.12458,0.12261,-0.09065,-0.24403,0.00134,
1560004914236187648,5.19617,-1.24503,0.02563,0.69454,0.70476,0.10310,0.10149,-0.11347,-0.23980,0.00347,
1560004914336188160,5.18308,-1.26946,0.02591,0.69730,0.70762,0.08120,0.08035,-0.13518,-0.22971,0.00353,
1560004914436187904,5.16795,-1.29046,0.02532,0.69963,0.70972,0.05850,0.05821,-0.15723,-0.21493,0.00014,
1560004914536126464,5.15016,-1.31154,0.02582,0.70141,0.71098,0.03542,0.03573,-0.16802,-0.21248,0.00030,
1560004914636126464,5.13203,-1.33285,0.02665,0.70253,0.71138,0.01342,0.01455,-0.17380,-0.21425,0.00411,
1560004914736126720,5.11513,-1.35236,0.02749,0.70278,0.71135,-0.00715,-0.00547,-0.17645,-0.20955,0.00488,
1560004914836126976,5.09529,-1.37191,0.02795,0.70260,0.71047,-0.02910,-0.02701,-0.21201,-0.18950,0.00593,
1560004914936127232,5.07126,-1.38969,0.02794,0.70152,0.70878,-0.05373,-0.05109,-0.24531,-0.17349,0.00054,
1560004915036128512,5.04509,-1.40413,0.02825,0.69946,0.70610,-0.07965,-0.07635,-0.26159,-0.13897,-0.00115,
1560004915136128768,5.01864,-1.41399,0.02852,0.69612,0.70271,-0.10585,-0.10207,-0.26989,-0.10419,0.00088,
1560004915236128512,4.99207,-1.42189,0.02857,0.69193,0.69834,-0.13159,-0.12741,-0.27270,-0.08799,-0.00115,
1560004915336129024,4.96583,-1.43074,0.02946,0.68699,0.69335,-0.15617,-0.15143,-0.26696,-0.07042,0.00078,
1560004915436129280,4.93974,-1.43692,0.03006,0.68135,0.68757,-0.18003,-0.17491,-0.26662,-0.04883,0.00457,
1560004915536019712,4.91262,-1.44098,0.03045,0.67461,0.68102,-0.20406,-0.19870,-0.27649,-0.03156,0.00448,
1560004915636019968,4.88466,-1.44218,0.03073,0.66682,0.67341,-0.22854,-0.22280,-0.28157,-0.00674,0.00602,
1560004915736020224,4.85686,-1.44292,0.03044,0.65810,0.66511,-0.25249,-0.24653,-0.28725,0.00218,-0.00056,
1560004915836020224,4.83086,-1.44065,0.03069,0.64875,0.65602,-0.27580,-0.26963,-0.27113,0.02381,0.00534,
1560004915936020736,4.80365,-1.43750,0.03100,0.63888,0.64616,-0.29836,-0.29204,-0.27915,0.03143,-0.00086,
1560004916036099072,4.77633,-1.43195,0.03175,0.62797,0.63513,-0.32108,-0.31490,-0.28492,0.06393,0.00279,
1560004916136099328,4.74652,-1.42418,0.03159,0.61521,0.62272,-0.34494,-0.33875,-0.29076,0.08710,0.00260,
1560004916236099840,4.71520,-1.41219,0.03201,0.60125,0.60813,-0.36964,-0.36338,-0.30281,0.13251,0.00525,
1560004916336099584,4.68391,-1.39716,0.03177,0.58534,0.59152,-0.39529,-0.38887,-0.30610,0.16424,0.00206,
1560004916436099840,4.65834,-1.37829,0.03161,0.56798,0.57327,-0.42075,-0.41440,-0.28652,0.19116,0.00347,
1560004916536139264,4.63257,-1.35672,0.03194,0.54972,0.55399,-0.44532,-0.43885,-0.27243,0.21361,0.00084,
1560004916636139264,4.60931,-1.33432,0.03214,0.53056,0.53430,-0.46851,-0.46209,-0.24859,0.22864,-0.00134,
1560004916736139264,4.58596,-1.31190,0.03159,0.51120,0.51477,-0.48992,-0.48339,-0.21948,0.22933,-0.00259,
1560004916836140032,4.56945,-1.29192,0.03132,-0.49229,-0.49601,0.50905,0.50250,-0.18376,0.22646,-0.00071,
1560004916969473280,4.54904,-1.26433,0.03089,-0.46838,-0.47164,0.53179,0.52477,-0.14577,0.23156,0.00301,
1560004917036199936,4.54199,-1.25227,0.03073,-0.45745,-0.45971,0.54180,0.53466,-0.12704,0.22230,0.00464,
1560004917169533184,4.52677,-1.22832,0.03087,-0.43732,-0.43854,0.55890,0.55142,-0.12628,0.19258,-0.00067,
1560004917269533440,4.51537,-1.21473,0.03099,-0.42420,-0.42476,0.56928,0.56175,-0.11980,0.16497,0.00248,
1560004917369533696,4.50577,-1.20301,0.03085,-0.41248,-0.41297,0.57798,0.57031,-0.11829,0.15374,0.00319,
1560004917436200448,4.49910,-1.19649,0.03101,-0.40559,-0.40578,0.58278,0.57551,-0.13478,0.13826,0.00167,
1560004917569445888,4.47984,-1.17875,0.03029,-0.39325,-0.39334,0.59105,0.58420,-0.16458,0.13840,0.00161,
1560004917636112640,4.46834,-1.17015,0.03001,-0.38822,-0.38820,0.59429,0.58771,-0.18081,0.13495,0.00094,
1560004917769446400,4.44081,-1.15409,0.03008,-0.38169,-0.38119,0.59811,0.59268,-0.21915,0.11598,0.00538,
1560004917836112896,4.42515,-1.14679,0.03013,-0.37977,-0.37881,0.59883,0.59471,-0.23728,0.12228,0.00491,
1560004917936113664,4.39766,-1.13394,0.02915,-0.37749,-0.37685,0.60040,0.59583,-0.27301,0.12130,0.00029,
1560004918036090112,4.36816,-1.12215,0.02892,-0.37683,-0.37700,0.60077,0.59577,-0.30785,0.11809,-0.00424,
1560004918169423872,4.32370,-1.10613,0.02839,-0.37961,-0.37981,0.59896,0.59404,-0.35403,0.12083,-0.01085,
1560004918236090624,4.29777,-1.09752,0.02835,-0.38249,-0.38287,0.59755,0.59165,-0.35347,0.09224,0.00230,
1560004918336090880,4.25721,-1.08817,0.02818,-0.38853,-0.38978,0.59369,0.58707,-0.38991,0.05864,0.00017,
1560004918436090880,4.21803,-1.08441,0.02881,-0.39725,-0.39914,0.58726,0.58138,-0.39705,0.02419,0.00849,
1560004918536010240,4.17667,-1.08310,0.02894,-0.40845,-0.41072,0.57930,0.57350,-0.42823,0.00925,0.00147,
1560004918636010496,4.13453,-1.08517,0.02930,-0.42239,-0.42422,0.56934,0.56345,-0.45375,-0.03586,-0.00012,
1560004918736010752,4.09045,-1.09189,0.03019,-0.43881,-0.44033,0.55689,0.55084,-0.45863,-0.08957,0.00589,
1560004918836010752,4.04656,-1.10505,0.03054,-0.45733,-0.45903,0.54216,0.53498,-0.46824,-0.14885,-0.00045,
1560004918936011008,4.00451,-1.12503,0.03062,-0.47681,-0.47920,0.52476,0.51735,-0.44353,-0.21745,0.00567,
1560004919036016640,3.96421,-1.14881,0.03103,-0.49651,-0.49879,0.50546,0.49920,-0.43247,-0.24457,-0.00886,
1560004919136016896,3.92383,-1.17435,0.03105,0.51449,0.51769,-0.48668,-0.48005,-0.38516,-0.27618,0.00194,
1560004919236016896,3.88550,-1.20180,0.03091,0.53088,0.53491,-0.46833,-0.46120,-0.37542,-0.28821,0.00129,
1560004919336017152,3.84538,-1.22966,0.03069,0.54608,0.55018,-0.45031,-0.44308,-0.36754,-0.29195,0.00250,
